order_id,customer_id,order_date,shipped_date,delivered_date,processing_days,delivery_days,promised_delivery_days,actual_delivery_days,delivery_delay_days,delivery_met_promise,product_category,product_price_mxn,product_weight_kg,quantity,total_amount_mxn,shipping_carrier,shipping_tier,shipping_cost_mxn,distance_km,shipping_type,customer_state,customer_region,customer_age_group,customer_loyalty_months,purchase_frequency,is_urban,payment_method,transaction_status,payment_installments,sales_channel,platform_name,is_peak_season,customer_delivery_rating,delivery_issue,shipping_cost_to_price_ratio,is_frequent_customer,is_loyal_customer,high_value_order
ECOMMX-2024-05824,CUST-81279,2025-07-10 22:09:28,2025-07-11 22:09:28,2025-07-14 22:09:28,1,3,3,3,0,1,Moda y Accesorios,888.26,0.36,5,4708.45,FedEx,Estándar,267.15,62.0,regional,Puebla,Centro,25-34,17.0,2,1,Efectivo (OXXO),Autorizada,1,Marketplace,Mercado Libre,0,5,Ninguno,0.3008,0,1,0
ECOMMX-2024-00023,CUST-90934,2025-12-24 14:46:19,2025-12-25 14:46:19,2026-01-02 14:46:19,1,8,4,8,4,0,Electrónicos,15008.48,4.03,3,45755.15,Estafeta,Express,729.71,1097.0,nacional,Michoacán,Occidente,35-44,17.0,5,1,Tarjeta de Débito,En revisión,1,Marketplace,Amazon México,1,4,Ninguno,0.0486,1,1,1
DUPE-ECOMMX-2024-01452,CUST-32237,2025-08-15 21:18:24,2025-08-16 21:18:24,2025-08-28 21:18:24,1,12,12,12,0,1,Electrónicos,16854.26,1.86,3,50763.47,Correos de México,Estándar,200.69,618.0,nacional,Quintana Roo,Península,45-54,3.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Coppel,0,5,Retraso,0.0119,0,0,1
ECOMMX-2024-01684,CUST-67714,2025-12-03 21:11:19,2025-12-04 21:11:19,2025-12-08 21:11:19,1,4,4,4,0,1,Moda y Accesorios,4515.18,1.86,3,13889.8,FedEx,Estándar,344.26,1052.0,nacional,Michoacán,Occidente,55+,10.0,1,0,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,1,5,Retraso,0.0762,0,0,1
ECOMMX-2024-02310,CUST-87778,2025-02-06 06:23:16,2025-02-09 06:23:16,2025-02-16 06:23:16,3,7,6,7,1,0,Electrónicos,12151.04,1.03,5,61002.34,Estafeta,Estándar,247.14,641.0,nacional,Baja California,Norte,25-34,1.0,3,1,Tarjeta de Débito,Autorizada,1,Marketplace,Liverpool,0,4,Ninguno,0.0203,0,0,1
ECOMMX-2024-09063,CUST-19334,2025-11-11 00:58:19,2025-11-12 00:58:19,2025-11-22 00:58:19,1,10,6,10,4,0,Libros y Educación,626.97,2.59,3,2168.61,Estafeta,Estándar,287.7,1452.0,nacional,Baja California,Norte,35-44,17.0,5,1,Tarjeta de Crédito,Rechazada,1,Marketplace,Liverpool,1,4,Ninguno,0.4589,1,1,0
ECOMMX-2024-09406,CUST-14481,2025-06-25 18:31:43,2025-06-27 18:31:43,2025-07-03 18:31:43,2,6,6,6,0,1,Moda y Accesorios,3346.97,1.38,1,3642.77,Estafeta,Estándar,295.8,1321.0,nacional,Campeche,Península,25-34,10.0,1,1,Tarjeta de Crédito,Autorizada,3,Marketplace,Liverpool,0,5,Ninguno,0.0884,0,0,0
ECOMMX-2024-00381,CUST-82139,2025-06-22 18:34:22,2025-06-23 18:34:22,2025-06-27 18:34:22,1,4,4,4,0,1,Libros y Educación,995.73,1.06,1,1336.85,FedEx,Estándar,341.12,1010.0,nacional,Nuevo León,Norte,18-24,17.0,3,1,Tarjeta de Crédito,Autorizada,12,Marketplace,Amazon México,0,4,Ninguno,0.3426,0,1,0
ECOMMX-2024-05814,CUST-42630,2025-12-16 07:01:30,2025-12-18 07:01:30,2025-12-20 07:01:30,2,2,2,2,0,1,Electrónicos,27294.61,3.43,2,54935.61,DHL,Estándar,346.39,170.0,regional,Hidalgo,Centro,25-34,0.0,3,1,Efectivo (OXXO),Autorizada,1,D2C,Sitio Web Propio,1,5,Ninguno,0.0127,0,0,1
ECOMMX-2024-05550,CUST-93469,2025-08-13 05:46:13,2025-08-14 05:46:13,2025-08-27 05:46:13,1,13,10,13,3,0,Electrónicos,24433.15,4.83,5,122718.61,Correos de México,Express,552.86,1013.0,nacional,Tamaulipas,Norte,18-24,2.0,5,1,Tarjeta de Débito,Autorizada,1,Marketplace,Coppel,0,3,Ninguno,0.0226,1,0,1
ECOMMX-2024-09308,CUST-65818,2025-10-09 12:27:35,2025-10-10 12:27:35,2025-10-15 12:27:35,1,5,3,5,2,0,Hogar y Jardín,2153.62,4.57,4,8985.58,FedEx,Estándar,371.1,76.0,regional,Puebla,Centro,45-54,16.0,7,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,0,5,Ninguno,0.1723,1,1,1
ECOMMX-2024-01618,CUST-84231,2025-05-06 06:43:14,2025-05-09 06:43:14,2025-05-16 06:43:14,3,7,3,7,4,0,Electrónicos,18221.79,2.77,8,145915.23,Redpack,Estándar,140.91,5377.0,local,Ciudad de México,Centro,35-44,4.0,2,1,Tarjeta de Crédito,Autorizada,3,Marketplace,Walmart,1,2,Ninguno,0.0077,0,0,1
ECOMMX-2024-00789,CUST-84240,2025-06-12 13:01:46,2025-06-14 13:01:46,2025-06-17 13:01:46,2,3,1,3,2,0,Deportes,4880.19,2.4,4,20183.98,UPS,Express,663.22,121.0,regional,Morelos,Centro,25-34,14.0,0,0,Tarjeta de Débito,En revisión,1,Marketplace,Mercado Libre,0,5,Ninguno,0.1359,0,1,1
ECOMMX-2024-05983,CUST-93427,2025-05-30 12:45:16,2025-05-31 12:45:16,2025-06-03 12:45:16,1,3,2,3,1,0,Moda y Accesorios,4366.68,1.56,4,17795.32,DHL,Estándar,328.6,299.0,regional,Durango,Centro,35-44,25.0,1,1,Efectivo (OXXO),Autorizada,1,D2C,Sitio Web Propio,1,3,Retraso,0.0753,0,1,1
ECOMMX-2024-08672,CUST-95507,2025-08-18 03:08:07,2025-08-19 03:08:07,2025-08-21 03:08:07,1,2,1,2,1,0,Hogar y Jardín,5996.57,6.36,2,13025.85,DHL,Express,1032.71,701.0,nacional,Quintana Roo,Península,35-44,11.0,5,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,0,4,Ninguno,0.1722,1,0,1
ECOMMX-2024-04475,CUST-10716,2025-05-08 11:48:44,2025-05-09 11:48:44,2025-05-10 11:48:44,1,0,2,1,-1,1,Deportes,4554.56,2.49,2,9308.28,FedEx,Estándar,199.16,26.0,local,ciudad de méxico,Centro,25-34,3.0,2,1,Tarjeta de Crédito,Autorizada,1,Marketplace,Mercado Libre,1,5,Ninguno,0.0437,0,0,1
ECOMMX-2024-05606,CUST-69830,2025-11-02 01:57:33,2025-11-03 01:57:33,2025-11-10 01:57:33,1,7,4,7,3,0,Moda y Accesorios,2933.86,1.65,2,6244.49,FedEx,Estándar,376.77,1352.0,nacional,Tamaulipas,Norte,25-34,7.0,2,1,Efectivo (OXXO),Autorizada,1,Marketplace,Liverpool,1,2,Ninguno,0.1284,0,0,1
ECOMMX-2024-09312,CUST-26012,2025-02-02 21:19:35,2025-02-03 21:19:35,2025-02-07 21:19:35,1,4,3,4,1,0,Moda y Accesorios,500.3,1.29,4,2402.77,DHL,Estándar,401.57,592.0,nacional,Jalisco,Occidente,25-34,30.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,0,5,Ninguno,0.8027,0,1,0
ECOMMX-2024-05648,CUST-43206,2025-10-06 02:39:24,2025-10-08 02:39:24,2025-10-10 02:39:24,2,2,1,2,1,0,Moda y Accesorios,1629.08,1.85,4,7083.99,DHL,Express,567.67,88.0,regional,Zacatecas,Centro,25-34,0.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Liverpool,0,3,Ninguno,0.3485,0,0,1
ECOMMX-2024-06216,CUST-73019,2025-04-01 10:53:18,2025-04-02 10:53:18,2025-04-03 10:53:18,1,1,2,1,-1,1,Hogar y Jardín,13352.95,8.74,2,27202.78,DHL,Estándar,496.88,210.0,regional,Tlaxcala,Centro,45-54,18.0,2,0,Tarjeta de Crédito,Autorizada,3,Marketplace,Amazon México,0,5,Ninguno,0.0372,0,1,1
ECOMMX-2024-02286,CUST-10425,2025-04-12 19:44:32,2025-04-14 19:44:32,2025-04-17 19:44:32,2,3,4,3,-1,1,Hogar y Jardín,10696.12,2.26,2,21775.96,UPS,Estándar,383.72,1048.0,nacional,Veracruz,Sur,18-24,19.0,2,0,Tarjeta de Débito,En revisión,1,D2C,Sitio Web Propio,0,4,Ninguno,0.0359,0,1,1
ECOMMX-2024-09993,CUST-89561,2024-12-28 19:52:10,2024-12-29 19:52:10,2025-01-10 19:52:10,1,12,7,12,5,0,Salud y Belleza,2244.24,0.48,1,2478.46,Redpack,Estándar,234.22,357.0,nacional,Michoacán,Occidente,25-34,12.0,4,1,Tarjeta de Crédito,Autorizada,12,Marketplace,Mercado Libre,1,3,Ninguno,0.1044,1,0,0
ECOMMX-2024-07578,CUST-99686,2025-05-09 00:40:35,2025-05-12 00:40:35,2025-05-14 00:40:35,3,2,2,2,0,1,Electrónicos,16530.2,0.67,4,66399.92,DHL,Estándar,279.12,258.0,regional,México,Centro,25-34,16.0,2,1,Efectivo (OXXO),Autorizada,1,Marketplace,Mercado Libre,1,5,Ninguno,0.0169,0,1,1
ECOMMX-2024-01183,CUST-77542,2025-07-10 10:56:13,2025-07-11 10:56:13,2025-07-12 10:56:13,1,1,1,1,0,1,Electrónicos,34726.18,0.9,2,69720.23,Estafeta,Express,267.87,9.0,local,Ciudad de México,Centro,45-54,59.0,1,1,Tarjeta de Débito,En revisión,1,Marketplace,Walmart,0,5,Ninguno,0.0077,0,1,1
ECOMMX-2024-06001,CUST-36669,2025-03-20 16:58:00,2025-03-23 16:58:00,2025-03-28 16:58:00,3,5,6,5,-1,1,Deportes,3058.2,2.76,4,12558.99,Estafeta,Estándar,326.19,1427.0,nacional,Baja California,Norte,18-24,26.0,3,1,Efectivo (OXXO),Autorizada,1,Marketplace,Mercado Libre,0,5,Ninguno,0.1067,0,1,1
ECOMMX-2024-05090,CUST-88385,2025-10-23 21:40:28,2025-10-24 21:40:28,2025-11-04 21:40:28,1,11,10,11,1,0,Libros y Educación,1626.07,0.73,1,1998.67,Correos de México,Express,372.6,487.0,nacional,Chiapas,Sur,35-44,15.0,1,0,Transferencia,Autorizada,1,Marketplace,Mercado Libre,0,5,Paquete dañado,0.2291,0,1,0
ECOMMX-2024-02516,CUST-72211,2025-02-15 00:38:00,2025-02-16 00:38:00,2025-02-24 00:38:00,1,8,6,8,2,0,Juguetes y Bebés,2570.64,1.29,1,2825.92,Estafeta,Estándar,255.28,827.0,nacional,Tamaulipas,Norte,35-44,9.0,3,0,Tarjeta de Crédito,Rechazada,1,Marketplace,Amazon México,0,5,Ninguno,0.0993,0,0,0
ECOMMX-2024-04122,CUST-36179,2025-06-04 15:54:53,2025-06-05 15:54:53,2025-06-07 15:54:53,1,2,1,2,1,0,Libros y Educación,1292.06,2.7,3,4553.3,DHL,Express,677.12,222.0,regional,Durango,Centro,25-34,58.0,2,1,Tarjeta de Crédito,En revisión,1,Marketplace,Coppel,0,4,Ninguno,0.5241,0,1,0
ECOMMX-2024-05521,CUST-64412,2025-06-23 13:24:03,2025-06-24 13:24:03,2025-06-28 13:24:03,1,4,4,4,0,1,Moda y Accesorios,594.61,1.26,3,2010.22,Estafeta,Estándar,226.39,214.0,regional,México,Centro,55+,21.0,3,1,Transferencia,En revisión,1,Marketplace,Mercado Libre,0,5,Paquete dañado,0.3807,0,1,0
ECOMMX-2024-05627,CUST-86693,2025-06-21 21:05:28,2025-06-22 21:05:28,2025-06-24 21:05:28,1,2,2,2,0,1,Electrónicos,8103.83,2.69,1,8415.25,DHL,Estándar,311.42,211.0,regional,San Luis Potosí,Centro,35-44,42.0,2,1,Tarjeta de Débito,Autorizada,1,D2C,Sitio Web Propio,0,4,Ninguno,0.0384,0,1,1
ECOMMX-2024-08360,CUST-97793,2025-09-23 06:30:04,2025-09-26 06:30:04,2025-09-27 06:30:04,3,0,2,1,-1,1,Electrónicos,31077.37,3.1,4,124671.35,DHL,Estándar,361.87,139.0,regional,San Luis Potosí,Centro,45-54,26.0,5,1,Tarjeta de Débito,Autorizada,1,Marketplace,Coppel,0,5,Retraso,0.0116,1,1,1
ECOMMX-2024-05872,CUST-30209,2025-03-14 02:41:54,2025-03-15 02:41:54,2025-03-17 02:41:54,1,2,3,2,-1,1,Hogar y Jardín,14462.74,5.82,1,14957.12,DHL,Estándar,494.38,726.0,nacional,Nayarit,Occidente,25-34,5.0,2,1,PayPal,Rechazada,1,Marketplace,Liverpool,0,5,Ninguno,0.0342,0,0,1
ECOMMX-2024-08612,CUST-44973,2025-05-09 02:53:06,2025-05-10 02:53:06,2025-05-30 02:53:06,1,20,12,20,8,0,Salud y Belleza,2661.95,1.81,5,13517.4,Correos de México,Estándar,207.65,801.0,nacional,Colima,Occidente,35-44,8.0,1,1,Tarjeta de Débito,Autorizada,1,D2C,Sitio Web Propio,1,3,Retraso,0.078,0,0,1
ECOMMX-2024-07727,CUST-83921,2025-04-17 11:01:51,2025-04-18 11:01:51,2025-04-30 11:01:51,1,12,12,12,0,1,Moda y Accesorios,806.86,1.44,2,1833.79,Correos de México,Estándar,220.07,995.0,nacional,Sonora,Norte,25-34,0.0,0,0,Tarjeta de Crédito,En revisión,1,Marketplace,Liverpool,0,5,Ninguno,0.2727,0,0,0
ECOMMX-2024-05968,CUST-26578,2025-10-06 09:02:08,2025-10-07 09:02:08,2025-10-08 09:02:08,1,1,1,1,0,1,Electrónicos,15048.49,3.05,4,60661.03,DHL,Express,467.07,30.0,local,Ciudad de México,Centro,18-24,3.0,2,1,Tarjeta de Crédito,Autorizada,3,D2C,Sitio Web Propio,0,4,Ninguno,0.031,0,0,1
ECOMMX-2024-01180,CUST-83151,2025-10-26 02:49:41,2025-10-27 02:49:41,2025-11-02 02:49:41,1,6,6,6,0,1,Deportes,5795.28,0.99,5,29267.45,Estafeta,Estándar,291.05,816.0,nacional,Campeche,Península,45-54,1.0,4,1,PayPal,Autorizada,1,Marketplace,Mercado Libre,0,4,Ninguno,0.0502,1,0,1
ECOMMX-2024-08762,CUST-60539,2025-07-08 15:21:53,2025-07-11 15:21:53,2025-07-14 15:21:53,3,3,3,3,0,1,Electrónicos,30601.76,0.72,3,92068.96,FedEx,Estándar,263.68,209.0,regional,Querétaro,Centro,25-34,41.0,4,1,Efectivo (OXXO),Autorizada,1,Marketplace,Walmart,0,5,Ninguno,0.0086,1,1,1
ECOMMX-2024-08235,CUST-84072,2025-02-03 14:16:34,2025-02-04 14:16:34,2025-02-09 14:16:34,1,5,4,5,1,0,Electrónicos,14952.13,2.56,5,75123.65,FedEx,Estándar,363.0,1129.0,nacional,Nuevo León,Norte,45-54,24.0,4,1,Tarjeta de Débito,Autorizada,1,D2C,Sitio Web Propio,0,5,Ninguno,0.0243,1,1,1
ECOMMX-2024-02818,CUST-14160,2025-10-17 09:44:11,2025-10-18 09:44:11,2025-10-21 09:44:11,1,3,4,3,-1,1,Hogar y Jardín,7639.18,5.66,1,8125.44,FedEx,Estándar,486.26,1454.0,nacional,Baja California Sur,Norte,18-24,24.0,3,1,Tarjeta de Débito,En revisión,1,Marketplace,Coppel,0,5,Ninguno,0.0637,0,1,1
ECOMMX-2024-09964,CUST-82962,2025-07-30 13:44:47,2025-07-31 13:44:47,2025-08-04 13:44:47,1,4,2,4,2,0,Moda y Accesorios,188.82,0.62,1,868.24,FedEx,Express,679.42,1250.0,nacional,Chiapas,Sur,18-24,54.0,2,1,Tarjeta de Crédito,Autorizada,6,Marketplace,Amazon México,0,5,Retraso,3.5982,0,1,0
ECOMMX-2024-08703,CUST-33159,2025-08-23 02:44:44,2025-08-25 02:44:44,2025-08-31 02:44:44,2,6,6,6,0,1,Electrónicos,5118.41,4.55,1,5490.23,Estafeta,Estándar,371.82,375.0,nacional,Jalisco,Occidente,25-34,7.0,4,1,Tarjeta de Crédito,Autorizada,12,Marketplace,Liverpool,0,5,Ninguno,0.0726,1,0,1
ECOMMX-2024-06608,CUST-84424,2025-03-22 11:41:39,2025-03-23 11:41:39,2025-03-29 11:41:39,1,6,7,6,-1,1,Juguetes y Bebés,3015.91,2.77,2,6314.09,Redpack,Estándar,282.27,763.0,nacional,Sinaloa,Occidente,25-34,26.0,4,0,Efectivo (OXXO),En revisión,1,Marketplace,Mercado Libre,0,4,Retraso,0.0936,1,1,1
ECOMMX-2024-02820,CUST-50198,2025-09-03 23:10:58,2025-09-05 23:10:58,2025-09-16 23:10:58,2,11,12,11,-1,1,Electrónicos,28911.56,4.33,3,87004.46,Correos de México,Estándar,269.78,705.0,nacional,Aguascalientes,Occidente,25-34,8.0,5,1,Efectivo (OXXO),Autorizada,1,Marketplace,Coppel,0,4,Ninguno,0.0093,1,0,1
ECOMMX-2024-07535,CUST-50882,2025-04-23 20:45:37,2025-04-25 20:45:37,2025-04-26 20:45:37,2,1,1,1,0,1,Moda y Accesorios,1092.55,1.25,4,4739.7,DHL,Express,369.5,44.0,local,Ciudad de México,Centro,25-34,2.0,1,1,Tarjeta de Crédito,Autorizada,18,Marketplace,Mercado Libre,0,4,Ninguno,0.3382,0,0,0
ECOMMX-2024-02260,CUST-40505,2025-08-21 10:28:51,2025-08-22 10:28:51,2025-08-26 10:28:51,1,4,4,4,0,1,Libros y Educación,178.98,1.66,5,1323.25,UPS,Estándar,428.35,1056.0,nacional,Veracruz,Sur,18-24,14.0,1,1,Tarjeta de Crédito,Autorizada,6,Marketplace,Mercado Libre,0,4,Ninguno,2.3933,0,1,0
ECOMMX-2024-02239,CUST-49492,2025-06-10 20:51:40,2025-06-11 20:51:40,2025-06-15 20:51:40,1,4,1,4,3,0,Electrónicos,22866.92,4.92,2,46475.05,FedEx,Express,741.21,237.0,regional,Puebla,Centro,55+,51.0,2,1,Tarjeta de Débito,En revisión,1,Marketplace,Mercado Libre,0,4,Ninguno,0.0324,0,1,1
ECOMMX-2024-06021,CUST-21377,2025-06-04 18:26:19,2025-06-05 18:26:19,2025-06-16 18:26:19,1,11,12,11,-1,1,Salud y Belleza,2672.72,0.91,2,5548.49,Correos de México,Estándar,203.05,1035.0,nacional,Tabasco,Sur,35-44,12.0,1,1,Tarjeta de Crédito,Autorizada,3,D2C,Sitio Web Propio,0,5,Ninguno,0.076,0,0,1
ECOMMX-2024-00782,CUST-96139,2025-06-06 19:00:48,2025-06-07 19:00:48,2025-06-15 19:00:48,1,8,6,8,2,0,Deportes,2448.46,0.6,2,5177.15,Estafeta,Estándar,280.23,962.0,nacional,Guerrero,Sur,25-34,18.0,2,1,Tarjeta de Crédito,En revisión,1,Marketplace,Liverpool,0,4,Ninguno,0.1145,0,1,1
ECOMMX-2024-00932,CUST-96962,2025-03-06 11:54:56,2025-03-07 11:54:56,2025-03-08 11:54:56,1,1,2,1,-1,1,Electrónicos,32320.15,3.62,5,161937.5,DHL,Estándar,336.75,266.0,regional,Zacatecas,Centro,45-54,26.0,4,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,0,5,Ninguno,0.0104,1,1,1
ECOMMX-2024-06202,CUST-84600,2025-08-07 13:01:32,2025-08-08 13:01:32,2025-08-10 13:01:32,1,2,3,2,-1,1,Juguetes y Bebés,1438.87,0.49,4,5850.84,Paquetexpress,Estándar,95.36,46.0,local,Ciudad de México,Centro,45-54,22.0,3,1,Tarjeta de Débito,Rechazada,1,Marketplace,Amazon México,0,5,Ninguno,0.0663,0,1,1
ECOMMX-2024-02412,CUST-10336,2025-09-27 23:28:40,2025-09-29 23:28:40,2025-09-30 23:28:40,2,1,2,1,-1,1,Electrónicos,3936.97,4.95,1,4353.15,DHL,Estándar,416.18,295.0,regional,Zacatecas,Centro,25-34,1.0,2,1,Tarjeta de Crédito,Autorizada,12,Marketplace,Amazon México,0,5,Ninguno,0.1057,0,0,0
ECOMMX-2024-06997,CUST-52198,2025-07-26 03:19:02,2025-07-28 03:19:02,2025-07-31 03:19:02,2,3,1,3,2,0,Libros y Educación,483.34,1.13,4,2205.56,Estafeta,Express,272.2,41.0,local,Ciudad de México,Centro,35-44,16.0,2,0,Tarjeta de Débito,Autorizada,1,Marketplace,Liverpool,0,5,Ninguno,0.5632,0,1,0
ECOMMX-2024-09115,CUST-50211,2025-04-14 19:58:17,2025-04-15 19:58:17,2025-04-28 19:58:17,1,13,12,13,1,0,Electrónicos,13098.59,3.75,4,52651.03,Correos de México,Estándar,256.67,876.0,nacional,Aguascalientes,Occidente,35-44,11.0,1,1,Tarjeta de Crédito,Autorizada,12,D2C,Sitio Web Propio,0,4,Ninguno,0.0196,0,0,1
ECOMMX-2024-01156,CUST-94756,2025-01-17 13:43:40,2025-01-18 13:43:40,2025-02-01 13:43:40,1,14,12,14,2,0,Deportes,450.95,2.21,1,692.96,Correos de México,Estándar,242.01,1087.0,nacional,Aguascalientes,Occidente,35-44,7.0,5,1,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,0,4,Ninguno,0.5367,1,0,0
ECOMMX-2024-08107,CUST-47113,2025-07-04 07:56:37,2025-07-05 07:56:37,2025-07-08 07:56:37,1,3,4,3,-1,1,Moda y Accesorios,401.18,1.4,1,766.81,FedEx,Estándar,365.63,379.0,nacional,Nayarit,Occidente,25-34,5.0,1,1,Tarjeta de Crédito,Autorizada,18,Marketplace,Walmart,0,5,Ninguno,0.9114,0,0,0
ECOMMX-2024-05805,CUST-97351,2025-01-19 11:07:19,2025-01-22 11:07:19,2025-01-25 11:07:19,3,3,3,3,0,1,Deportes,3297.26,1.88,1,3749.24,DHL,Estándar,451.98,413.0,nacional,Campeche,Península,35-44,5.0,2,1,Tarjeta de Débito,Rechazada,1,Marketplace,Amazon México,0,5,Ninguno,0.1371,0,0,0
ECOMMX-2024-04879,CUST-35199,2025-04-13 08:08:21,2025-04-14 08:08:21,2025-04-18 08:08:21,1,4,4,4,0,1,Electrónicos,33408.15,4.14,1,33907.76,UPS,Estándar,499.61,1190.0,nacional,Chihuahua,Norte,45-54,15.0,4,1,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,0,5,Ninguno,0.015,1,1,1
ECOMMX-2024-03309,CUST-56703,2025-08-31 16:24:59,2025-09-02 16:24:59,2025-09-06 16:24:59,2,4,4,4,0,1,Deportes,7854.49,2.04,2,16141.67,UPS,Estándar,432.69,763.0,nacional,Colima,Occidente,25-34,28.0,1,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,0,5,Ninguno,0.0551,0,1,1
ECOMMX-2024-08961,CUST-68031,2025-11-27 00:36:38,2025-11-29 00:36:38,2025-12-08 00:36:38,2,9,6,9,3,0,Electrónicos,4206.26,0.93,2,8685.69,Estafeta,Estándar,273.17,1043.0,nacional,Aguascalientes,Occidente,35-44,7.0,0,1,Efectivo (OXXO),Autorizada,1,Marketplace,Liverpool,1,4,Ninguno,0.0649,0,0,1
ECOMMX-2024-01702,CUST-37798,2025-01-31 00:50:34,2025-02-02 00:50:34,2025-02-05 00:50:34,2,3,3,3,0,1,Salud y Belleza,2756.07,1.7,7,19694.47,DHL,Estándar,401.98,525.0,nacional,Aguascalientes,Occidente,25-34,13.0,1,1,Efectivo (OXXO),Autorizada,1,D2C,Sitio Web Propio,0,5,Ninguno,0.1459,0,1,1
ECOMMX-2024-02492,CUST-12163,2025-07-05 12:04:39,2025-07-06 12:04:39,2025-07-19 12:04:39,1,13,12,13,1,0,Moda y Accesorios,4724.71,1.62,5,23820.63,Correos de México,Estándar,197.08,1309.0,nacional,Yucatán,Península,25-34,22.0,2,1,Tarjeta de Débito,En revisión,1,Marketplace,Amazon México,0,3,Ninguno,0.0417,0,1,1
ECOMMX-2024-03706,CUST-43731,2025-08-02 10:06:05,2025-08-03 10:06:05,2025-08-06 10:06:05,1,3,4,3,-1,1,Libros y Educación,776.65,0.36,4,3410.49,FedEx,Estándar,303.89,965.0,nacional,Oaxaca,Sur,55+,1.0,1,0,PayPal,Autorizada,1,Marketplace,Liverpool,0,4,Ninguno,0.3913,0,0,0
ECOMMX-2024-08276,CUST-71468,2025-06-30 20:18:17,2025-07-01 20:18:17,2025-07-05 20:18:17,1,4,4,4,0,1,Hogar y Jardín,1981.56,1.16,2,4313.3,UPS,Estándar,350.18,344.0,nacional,Guanajuato,Occidente,55+,6.0,1,1,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,0,5,Ninguno,0.1767,0,0,0
ECOMMX-2024-00286,CUST-78715,2025-04-22 14:44:58,2025-04-23 14:44:58,2025-04-26 14:44:58,1,3,4,3,-1,1,Libros y Educación,1290.41,0.66,2,2779.52,Estafeta,Estándar,198.7,114.0,regional,Puebla,Centro,35-44,8.0,2,0,Tarjeta de Débito,Autorizada,1,Marketplace,Coppel,0,5,Ninguno,0.154,0,0,0
ECOMMX-2024-01608,CUST-43870,2025-06-04 02:07:52,2025-06-05 02:07:52,2025-06-10 02:07:52,1,5,4,5,1,0,Moda y Accesorios,505.0,0.44,5,2883.4,FedEx,Estándar,358.4,1381.0,nacional,Aguascalientes,Occidente,25-34,15.0,3,0,Tarjeta de Crédito,Autorizada,1,Marketplace,Coppel,0,5,Ninguno,0.7097,0,1,0
ECOMMX-2024-06631,CUST-18068,2025-05-25 17:59:39,2025-05-27 17:59:39,2025-06-15 17:59:39,2,19,12,19,7,0,Moda y Accesorios,4793.64,0.19,5,24132.05,Correos de México,Estándar,163.85,730.0,nacional,Quintana Roo,Península,35-44,15.0,4,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,1,2,Ninguno,0.0342,1,1,1
ECOMMX-2024-08278,CUST-99270,2025-09-13 21:36:40,2025-09-14 21:36:40,2025-09-17 21:36:40,1,3,4,3,-1,1,Moda y Accesorios,3862.22,0.81,5,19661.11,UPS,Estándar,350.01,1390.0,nacional,Guanajuato,Occidente,25-34,2.0,1,1,Tarjeta de Crédito,Autorizada,3,Marketplace,Walmart,0,5,Ninguno,0.0906,0,0,1
ECOMMX-2024-07315,CUST-99104,2025-07-06 14:29:15,2025-07-07 14:29:15,2025-07-12 14:29:15,1,5,2,5,3,0,Electrónicos,12065.13,4.97,2,24995.83,FedEx,Express,865.57,337.0,nacional,Yucatán,Península,45-54,7.0,2,1,Tarjeta de Débito,En revisión,1,Marketplace,Liverpool,0,3,Ninguno,0.0717,0,0,1
ECOMMX-2024-02252,CUST-54731,2025-08-08 05:00:56,2025-08-09 05:00:56,2025-08-12 05:00:56,1,3,4,3,-1,1,Juguetes y Bebés,1155.54,0.5,4,4973.64,FedEx,Estándar,351.48,822.0,nacional,Nuevo León,Norte,35-44,16.0,0,0,Tarjeta de Débito,Autorizada,1,Marketplace,Coppel,0,4,Ninguno,0.3042,0,1,0
ECOMMX-2024-07415,CUST-65811,2025-10-13 16:35:04,2025-10-14 16:35:04,2025-10-19 16:35:04,1,5,4,5,1,0,Libros y Educación,617.06,0.22,5,3388.72,FedEx,Estándar,303.42,616.0,nacional,Tabasco,Sur,18-24,5.0,1,1,Efectivo (OXXO),Autorizada,1,Marketplace,Mercado Libre,0,3,Ninguno,0.4917,0,0,0
ECOMMX-2024-08365,CUST-32713,2025-02-06 07:45:32,2025-02-07 07:45:32,2025-02-14 07:45:32,1,7,8,7,-1,1,Salud y Belleza,1701.85,2.66,4,7079.83,Paquetexpress,Estándar,272.43,486.0,nacional,Campeche,Península,25-34,20.0,1,0,Tarjeta de Débito,Autorizada,1,D2C,Sitio Web Propio,0,5,Ninguno,0.1601,0,1,1
